timestamp,s_ph_sil_tput,f_k_coal_tput,f_k_coal_ncv
2023-01-25 04:00:00,161.13,12.76,6000
2023-01-25 05:00:00,163.56,12.42,6000
2023-01-25 06:00:00,170.49,13.91,6000
2023-01-25 07:00:00,158.63,12.6,6000
2023-01-25 08:00:00,159.35,12.77,6000
2023-01-25 09:00:00,172.78,14.01,6000
2023-01-25 10:00:00,168.03,14.62,6000
2023-01-25 11:00:00,162.96,13.01,6000
2023-01-25 12:00:00,178.31,14.24,6000
2023-01-25 13:00:00,160.8,13.65,6000
2023-01-25 14:00:00,131.67,10.92,6000
2023-01-25 15:00:00,165.48,13.61,6000
2023-01-25 16:00:00,146.65,12.38,6000
2023-01-25 17:00:00,158.75,12.68,6000
2023-01-25 18:00:00,179.83,14.62,6000
2023-01-25 19:00:00,158.0,12.19,6000
2023-01-25 20:00:00,143.05,11.5,6000
2023-01-25 21:00:00,151.19,12.48,6000
2023-01-25 22:00:00,154.12,12.77,6000
2023-01-25 23:00:00,177.59,14.62,6000
2023-01-26 00:00:00,169.15,13.85,6000
2023-01-26 01:00:00,151.82,12.1,6000
2023-01-26 02:00:00,173.9,13.66,6000
2023-01-26 03:00:00,149.11,11.43,6000
2023-01-26 04:00:00,126.38,10.39,6000
2023-01-26 05:00:00,164.23,12.82,6000
2023-01-26 06:00:00,152.09,12.06,6000
2023-01-26 07:00:00,154.44,12.54,6000
2023-01-26 08:00:00,153.95,12.6,6000
2023-01-26 09:00:00,170.8,13.83,6000
2023-01-26 10:00:00,163.28,12.59,6000
2023-01-26 11:00:00,149.01,11.5,6000
2023-01-26 12:00:00,154.08,12.07,6000
2023-01-26 13:00:00,155.76,12.84,6000
2023-01-26 14:00:00,159.8,13.4,6000
2023-01-26 15:00:00,164.47,12.59,6000
2023-01-26 16:00:00,157.05,12.91,6000
2023-01-26 17:00:00,152.29,12.26,6000
2023-01-26 18:00:00,133.96,10.45,6000
2023-01-26 19:00:00,166.02,13.58,6000
2023-01-26 20:00:00,154.67,11.74,6000
2023-01-26 21:00:00,173.03,13.07,6000
2023-01-26 22:00:00,150.99,11.82,6000
2023-01-26 23:00:00,168.36,14.04,6000
2023-01-27 00:00:00,162.05,13.18,6000
2023-01-27 01:00:00,166.09,13.04,6000
2023-01-27 02:00:00,168.48,12.7,6000
2023-01-27 03:00:00,171.65,13.45,6000
2023-01-27 04:00:00,172.43,13.79,6000
2023-01-27 05:00:00,151.49,12.3,6000
2023-01-27 06:00:00,171.68,14.32,6000
2023-01-27 07:00:00,173.98,13.8,6000
2023-01-27 08:00:00,149.07,11.92,6000
2023-01-27 09:00:00,169.38,13.58,6000
2023-01-27 10:00:00,172.17,14.39,6000
2023-01-27 11:00:00,157.32,12.85,6000
2023-01-27 12:00:00,177.56,14.51,6000
2023-01-27 13:00:00,164.88,13.69,6000
2023-01-27 14:00:00,170.06,13.63,6000
2023-01-27 15:00:00,159.75,12.89,6000
2023-01-27 16:00:00,147.74,12.07,6000
2023-01-27 17:00:00,157.21,12.9,6000
2023-01-27 18:00:00,162.28,12.54,6000
2023-01-27 19:00:00,151.44,11.95,6000
2023-01-27 20:00:00,158.52,12.31,6000
2023-01-27 21:00:00,147.29,12.26,6000
2023-01-27 22:00:00,166.21,13.3,6000
2023-01-27 23:00:00,152.28,12.57,6000
2023-01-28 00:00:00,175.47,13.94,6000
2023-01-28 01:00:00,171.66,14.13,6000
2023-01-28 02:00:00,147.27,11.81,6000
2023-01-28 03:00:00,162.72,13.17,6000
2023-01-28 04:00:00,161.51,13.17,6000
2023-01-28 05:00:00,165.57,13.39,6000
2023-01-28 06:00:00,167.78,13.97,6000
2023-01-28 07:00:00,158.35,12.66,6000
2023-01-28 08:00:00,168.38,13.78,6000
2023-01-28 09:00:00,183.45,15.18,6000
2023-01-28 10:00:00,174.33,13.67,6000
2023-01-28 11:00:00,156.77,13.34,6000
2023-01-28 12:00:00,157.79,12.22,6000
2023-01-28 13:00:00,146.52,11.91,6000
2023-01-28 14:00:00,156.88,12.19,6000
2023-01-28 15:00:00,156.29,12.28,6000
2023-01-28 16:00:00,158.18,12.73,6000
2023-01-28 17:00:00,153.52,12.25,6000
2023-01-28 18:00:00,165.99,13.05,6000
2023-01-28 19:00:00,160.33,13.09,6000
2023-01-28 20:00:00,176.19,14.6,6000
2023-01-28 21:00:00,167.53,12.98,6000
2023-01-28 22:00:00,163.58,13.65,6000
2023-01-28 23:00:00,175.39,13.73,6000
2023-01-29 00:00:00,177.77,14.1,6000
2023-01-29 01:00:00,148.51,12.06,6000
2023-01-29 02:00:00,168.56,13.12,6000
2023-01-29 03:00:00,154.88,12.5,6000
2023-01-29 04:00:00,155.31,12.45,6000
2023-01-29 05:00:00,165.78,13.03,6000
2023-01-29 06:00:00,166.91,13.68,6000
2023-01-29 07:00:00,169.48,13.23,6000
2023-01-29 08:00:00,180.37,14.75,6000
2023-01-29 09:00:00,143.82,11.28,6000
2023-01-29 10:00:00,155.49,12.48,6000
2023-01-29 11:00:00,165.07,12.97,6000
2023-01-29 12:00:00,169.16,13.73,6000
2023-01-29 13:00:00,163.3,12.66,6000
2023-01-29 14:00:00,166.5,13.73,6000
2023-01-29 15:00:00,164.42,13.52,6000
2023-01-29 16:00:00,149.57,12.39,6000
2023-01-29 17:00:00,150.27,11.96,6000
2023-01-29 18:00:00,155.59,12.77,6000
2023-01-29 19:00:00,165.56,13.17,6000
2023-01-29 20:00:00,177.28,14.14,6000
2023-01-29 21:00:00,176.88,13.87,6000
2023-01-29 22:00:00,160.38,13.14,6000
2023-01-29 23:00:00,159.9,12.64,6000
2023-01-30 00:00:00,159.24,13.19,6000
2023-01-30 01:00:00,167.54,13.98,6000
2023-01-30 02:00:00,159.78,13.44,6000
2023-01-30 03:00:00,165.32,12.94,6000
2023-01-30 04:00:00,154.7,12.83,6000
2023-01-30 05:00:00,190.62,15.63,6000
2023-01-30 06:00:00,153.91,12.38,6000
2023-01-30 07:00:00,166.99,13.44,6000
2023-01-30 08:00:00,150.6,11.51,6000
2023-01-30 09:00:00,157.08,12.78,6000
2023-01-30 10:00:00,163.96,12.52,6000
2023-01-30 11:00:00,171.9,13.75,6000
2023-01-30 12:00:00,157.32,12.58,6000
2023-01-30 13:00:00,163.5,13.12,6000
2023-01-30 14:00:00,183.88,14.74,6000
2023-01-30 15:00:00,154.01,12.02,6000
2023-01-30 16:00:00,149.63,12.36,6000
2023-01-30 17:00:00,163.37,13.33,6000
2023-01-30 18:00:00,162.35,12.92,6000
2023-01-30 19:00:00,156.44,12.19,6000
2023-01-30 20:00:00,182.66,14.72,6000
2023-01-30 21:00:00,160.21,13.12,6000
2023-01-30 22:00:00,148.84,11.51,6000
2023-01-30 23:00:00,163.8,12.86,6000
2023-01-31 00:00:00,180.4,15.14,6000
2023-01-31 01:00:00,175.19,13.9,6000
2023-01-31 02:00:00,167.46,13.43,6000
2023-01-31 03:00:00,147.27,12.28,6000
2023-01-31 04:00:00,166.26,13.52,6000
2023-01-31 05:00:00,177.99,14.66,6000
2023-01-31 06:00:00,169.79,14.17,6000
2023-01-31 07:00:00,176.73,14.78,6000
2023-01-31 08:00:00,152.99,12.31,6000
2023-01-31 09:00:00,171.48,14.49,6000
2023-01-31 10:00:00,159.8,13.21,6000
2023-01-31 11:00:00,147.25,11.23,6000
2023-01-31 12:00:00,163.17,13.03,6000
2023-01-31 13:00:00,166.86,13.62,6000
2023-01-31 14:00:00,159.93,12.82,6000
2023-01-31 15:00:00,156.39,12.68,6000
2023-01-31 16:00:00,162.45,13.12,6000
2023-01-31 17:00:00,176.5,14.08,6000
2023-01-31 18:00:00,162.73,12.89,6000
2023-01-31 19:00:00,147.12,11.87,6000
2023-01-31 20:00:00,160.72,13.24,6000
2023-01-31 21:00:00,173.3,14.3,6000
2023-01-31 22:00:00,154.97,12.58,6000
2023-01-31 23:00:00,155.88,12.76,6000
2023-02-01 00:00:00,157.72,12.01,6000
2023-02-01 01:00:00,165.37,13.41,6000
2023-02-01 02:00:00,154.81,12.12,6000
2023-02-01 03:00:00,171.11,13.84,6000
2023-02-01 04:00:00,147.25,12.75,6000
2023-02-01 05:00:00,150.97,12.25,6000
2023-02-01 06:00:00,165.19,13.84,6000
2023-02-01 07:00:00,168.6,13.68,6000
2023-02-01 08:00:00,171.4,14.17,6000
2023-02-01 09:00:00,150.07,12.87,6000
2023-02-01 10:00:00,176.67,14.33,6000
2023-02-01 11:00:00,162.31,13.38,6000
2023-02-01 12:00:00,154.29,12.62,6000
2023-02-01 13:00:00,161.51,12.91,6000
2023-02-01 14:00:00,151.31,12.36,6000
2023-02-01 15:00:00,157.15,12.25,6000
2023-02-01 16:00:00,177.27,13.79,6000
2023-02-01 17:00:00,160.71,13.47,6000
2023-02-01 18:00:00,165.54,13.86,6000
2023-02-01 19:00:00,153.58,12.04,6000
2023-02-01 20:00:00,166.23,13.7,6000
2023-02-01 21:00:00,162.76,13.64,6000
2023-02-01 22:00:00,138.33,11.27,6000
2023-02-01 23:00:00,174.2,13.95,6000
2023-02-02 00:00:00,152.98,12.52,6000
2023-02-02 01:00:00,167.67,13.97,6000
2023-02-02 02:00:00,172.14,14.84,6000
2023-02-02 03:00:00,171.73,13.5,6000
2023-02-02 04:00:00,183.9,14.3,6000
2023-02-02 05:00:00,161.31,13.11,6000
2023-02-02 06:00:00,153.39,12.7,6000
2023-02-02 07:00:00,145.93,11.33,6000
2023-02-02 08:00:00,164.2,13.47,6000
2023-02-02 09:00:00,161.36,12.75,6000
2023-02-02 10:00:00,173.39,14.06,6000
2023-02-02 11:00:00,168.63,12.67,6000
2023-02-02 12:00:00,152.31,12.53,6000
2023-02-02 13:00:00,161.33,12.92,6000
2023-02-02 14:00:00,150.32,13.03,6000
2023-02-02 15:00:00,163.26,13.3,6000
2023-02-02 16:00:00,141.47,11.5,6000
2023-02-02 17:00:00,159.57,12.47,6000
2023-02-02 18:00:00,127.67,10.13,6000
2023-02-02 19:00:00,137.12,10.97,6000
2023-02-02 20:00:00,165.12,13.81,6000
2023-02-02 21:00:00,165.65,12.57,6000
2023-02-02 22:00:00,172.0,14.14,6000
2023-02-02 23:00:00,149.41,12.29,6000
2023-02-03 00:00:00,146.92,11.52,6000
2023-02-03 01:00:00,165.02,13.74,6000
2023-02-03 02:00:00,175.13,14.25,6000
2023-02-03 03:00:00,177.77,14.53,6000
2023-02-03 04:00:00,148.6,11.89,6000
2023-02-03 05:00:00,155.22,12.8,6000
2023-02-03 06:00:00,170.74,13.63,6000
2023-02-03 07:00:00,150.37,12.29,6000
2023-02-03 08:00:00,153.31,12.37,6000
2023-02-03 09:00:00,156.14,12.29,6000
2023-02-03 10:00:00,141.63,10.77,6000
2023-02-03 11:00:00,169.39,13.47,6000
2023-02-03 12:00:00,176.57,13.95,6000
2023-02-03 13:00:00,146.47,11.86,6000
2023-02-03 14:00:00,149.32,11.82,6000
2023-02-03 15:00:00,163.07,13.59,6000
2023-02-03 16:00:00,154.6,12.48,6000
2023-02-03 17:00:00,139.59,11.28,6000
2023-02-03 18:00:00,165.95,13.58,6000
2023-02-03 19:00:00,153.09,12.51,6000
2023-02-03 20:00:00,172.8,14.65,6000
2023-02-03 21:00:00,170.91,14.33,6000
2023-02-03 22:00:00,166.57,13.64,6000
2023-02-03 23:00:00,150.86,11.4,6000
2023-02-04 00:00:00,155.36,12.48,6000
2023-02-04 01:00:00,166.27,13.6,6000
2023-02-04 02:00:00,161.01,12.73,6000
2023-02-04 03:00:00,148.29,11.76,6000
2023-02-04 04:00:00,168.48,13.76,6000
2023-02-04 05:00:00,174.58,13.61,6000
2023-02-04 06:00:00,166.74,13.28,6000
2023-02-04 07:00:00,171.48,13.19,6000
2023-02-04 08:00:00,174.19,14.55,6000
2023-02-04 09:00:00,188.84,15.7,6000
2023-02-04 10:00:00,145.66,11.72,6000
2023-02-04 11:00:00,156.1,12.29,6000
2023-02-04 12:00:00,151.51,12.97,6000
2023-02-04 13:00:00,140.98,11.64,6000
2023-02-04 14:00:00,164.27,13.2,6000
2023-02-04 15:00:00,161.41,12.78,6000
2023-02-04 16:00:00,174.48,14.02,6000
2023-02-04 17:00:00,154.9,12.42,6000
2023-02-04 18:00:00,168.48,13.69,6000
2023-02-04 19:00:00,172.26,13.57,6000
2023-02-04 20:00:00,144.92,11.75,6000
2023-02-04 21:00:00,152.26,12.09,6000
2023-02-04 22:00:00,153.42,12.78,6000
2023-02-04 23:00:00,154.89,11.82,6000
2023-02-05 00:00:00,146.72,12.23,6000
2023-02-05 01:00:00,172.34,13.75,6000
2023-02-05 02:00:00,159.33,13.63,6000
2023-02-05 03:00:00,148.12,11.89,6000
2023-02-05 04:00:00,154.59,12.53,6000
2023-02-05 05:00:00,172.22,13.83,6000
2023-02-05 06:00:00,179.42,13.87,6000
2023-02-05 07:00:00,166.55,14.59,6000
2023-02-05 08:00:00,162.88,13.39,6000
2023-02-05 09:00:00,152.06,12.38,6000
2023-02-05 10:00:00,147.16,11.7,6000
2023-02-05 11:00:00,163.77,13.03,6000
2023-02-05 12:00:00,145.36,11.27,6000
2023-02-05 13:00:00,144.47,11.85,6000
2023-02-05 14:00:00,145.28,11.4,6000
2023-02-05 15:00:00,179.86,14.3,6000
2023-02-05 16:00:00,162.26,12.47,6000
2023-02-05 17:00:00,172.37,13.97,6000
2023-02-05 18:00:00,153.19,12.44,6000
2023-02-05 19:00:00,173.39,13.67,6000
2023-02-05 20:00:00,177.8,14.6,6000
2023-02-05 21:00:00,174.79,14.54,6000
2023-02-05 22:00:00,152.97,12.5,6000
2023-02-05 23:00:00,150.55,12.33,6000
2023-02-06 00:00:00,152.29,11.84,6000
2023-02-06 01:00:00,146.74,11.68,6000
2023-02-06 02:00:00,154.53,12.37,6000
2023-02-06 03:00:00,146.6,11.67,6000
2023-02-06 04:00:00,154.44,13.09,6000
2023-02-06 05:00:00,160.66,13.35,6000
2023-02-06 06:00:00,157.01,12.43,6000
2023-02-06 07:00:00,168.52,13.41,6000
2023-02-06 08:00:00,162.96,12.88,6000
2023-02-06 09:00:00,155.36,11.99,6000
2023-02-06 10:00:00,159.65,12.65,6000
2023-02-06 11:00:00,147.28,11.35,6000
2023-02-06 12:00:00,164.97,13.39,6000
2023-02-06 13:00:00,184.91,14.95,6000
2023-02-06 14:00:00,170.4,14.05,6000
2023-02-06 15:00:00,153.25,11.93,6000
2023-02-06 16:00:00,157.43,13.07,6000
2023-02-06 17:00:00,168.55,13.95,6000
2023-02-06 18:00:00,167.93,14.13,6000
2023-02-06 19:00:00,161.59,12.75,6000
2023-02-06 20:00:00,158.82,13.01,6000
2023-02-06 21:00:00,157.01,12.18,6000
2023-02-06 22:00:00,178.41,13.71,6000
2023-02-06 23:00:00,168.54,14.42,6000
2023-02-07 00:00:00,154.77,12.69,6000
2023-02-07 01:00:00,156.4,12.13,6000
2023-02-07 02:00:00,168.4,13.66,6000
2023-02-07 03:00:00,162.5,12.76,6000
2023-02-07 04:00:00,165.84,13.42,6000
2023-02-07 05:00:00,138.05,10.61,6000
2023-02-07 06:00:00,162.96,13.19,6000
2023-02-07 07:00:00,154.7,12.21,6000
2023-02-07 08:00:00,144.51,11.66,6000
2023-02-07 09:00:00,151.57,12.48,6000
2023-02-07 10:00:00,193.41,14.7,6000
2023-02-07 11:00:00,151.81,12.68,6000
2023-02-07 12:00:00,146.26,11.71,6000
2023-02-07 13:00:00,141.52,11.27,6000
2023-02-07 14:00:00,154.87,12.43,6000
2023-02-07 15:00:00,149.02,11.41,6000
2023-02-07 16:00:00,146.79,12.1,6000
2023-02-07 17:00:00,169.9,13.65,6000
2023-02-07 18:00:00,176.94,14.59,6000
2023-02-07 19:00:00,157.89,12.89,6000
2023-02-07 20:00:00,150.76,12.35,6000
2023-02-07 21:00:00,143.58,12.16,6000
2023-02-07 22:00:00,166.4,12.87,6000
2023-02-07 23:00:00,165.6,12.69,6000
2023-02-08 00:00:00,157.8,12.71,6000
2023-02-08 01:00:00,151.33,12.4,6000
2023-02-08 02:00:00,159.61,12.27,6000
2023-02-08 03:00:00,151.73,12.22,6000
2023-02-08 04:00:00,162.87,13.9,6000
2023-02-08 05:00:00,147.5,12.36,6000
2023-02-08 06:00:00,162.72,13.23,6000
2023-02-08 07:00:00,159.71,12.91,6000
2023-02-08 08:00:00,151.12,12.25,6000
2023-02-08 09:00:00,155.81,12.9,6000
2023-02-08 10:00:00,156.86,11.77,6000
2023-02-08 11:00:00,156.35,13.3,6000
2023-02-08 12:00:00,166.72,13.93,6000
2023-02-08 13:00:00,168.54,13.49,6000
2023-02-08 14:00:00,160.95,13.68,6000
2023-02-08 15:00:00,172.04,13.82,6000
2023-02-08 16:00:00,160.68,13.25,6000
2023-02-08 17:00:00,161.14,12.95,6000
2023-02-08 18:00:00,150.71,12.18,6000
2023-02-08 19:00:00,161.16,12.84,6000
2023-02-08 20:00:00,157.27,12.87,6000
2023-02-08 21:00:00,153.5,12.96,6000
2023-02-08 22:00:00,173.36,14.52,6000
2023-02-08 23:00:00,145.85,11.55,6000
2023-02-09 00:00:00,183.06,14.66,6000
2023-02-09 01:00:00,163.48,13.83,6000
2023-02-09 02:00:00,185.46,15.0,6000
2023-02-09 03:00:00,164.36,13.79,6000
2023-02-09 04:00:00,162.84,13.45,6000
2023-02-09 05:00:00,171.2,14.26,6000
2023-02-09 06:00:00,163.58,13.95,6000
2023-02-09 07:00:00,169.41,13.52,6000
2023-02-09 08:00:00,148.49,11.52,6000
2023-02-09 09:00:00,155.91,12.6,6000
2023-02-09 10:00:00,160.05,12.88,6000
2023-02-09 11:00:00,170.9,13.85,6000
2023-02-09 12:00:00,150.44,12.26,6000
2023-02-09 13:00:00,170.14,12.8,6000
2023-02-09 14:00:00,147.49,12.08,6000
2023-02-09 15:00:00,156.72,12.54,6000
2023-02-09 16:00:00,168.5,13.65,6000
2023-02-09 17:00:00,161.86,12.97,6000
2023-02-09 18:00:00,157.37,13.37,6000
2023-02-09 19:00:00,157.92,12.89,6000
2023-02-09 20:00:00,182.32,14.88,6000
2023-02-09 21:00:00,157.65,12.58,6000
2023-02-09 22:00:00,149.9,12.25,6000
2023-02-09 23:00:00,178.12,14.7,6000
2023-02-10 00:00:00,163.54,12.83,6000
2023-02-10 01:00:00,174.77,14.66,6000
2023-02-10 02:00:00,160.45,13.03,6000
2023-02-10 03:00:00,175.07,14.29,6000
2023-02-10 04:00:00,164.64,13.11,6000
2023-02-10 05:00:00,142.85,11.52,6000
2023-02-10 06:00:00,150.69,12.05,6000
2023-02-10 07:00:00,159.23,12.45,6000
2023-02-10 08:00:00,166.45,13.35,6000
2023-02-10 09:00:00,171.03,14.35,6000
2023-02-10 10:00:00,166.85,12.91,6000
2023-02-10 11:00:00,157.21,12.39,6000
2023-02-10 12:00:00,158.52,13.76,6000
2023-02-10 13:00:00,163.86,13.58,6000
2023-02-10 14:00:00,147.36,11.99,6000
2023-02-10 15:00:00,193.38,15.52,6000
2023-02-10 16:00:00,182.66,15.06,6000
2023-02-10 17:00:00,155.14,12.77,6000
2023-02-10 18:00:00,140.41,11.9,6000
2023-02-10 19:00:00,147.5,11.62,6000
2023-02-10 20:00:00,155.45,12.26,6000
2023-02-10 21:00:00,152.23,12.21,6000
2023-02-10 22:00:00,169.13,13.74,6000
2023-02-10 23:00:00,173.42,13.81,6000
2023-02-11 00:00:00,163.54,13.65,6000
2023-02-11 01:00:00,142.13,11.3,6000
2023-02-11 02:00:00,157.34,12.64,6000
2023-02-11 03:00:00,164.02,13.44,6000
2023-02-11 04:00:00,148.87,11.76,6000
2023-02-11 05:00:00,154.05,12.85,6000
2023-02-11 06:00:00,157.79,12.3,6000
2023-02-11 07:00:00,166.24,13.12,6000
2023-02-11 08:00:00,172.02,13.87,6000
2023-02-11 09:00:00,157.47,12.76,6000
2023-02-11 10:00:00,170.33,14.54,6000
2023-02-11 11:00:00,167.64,13.61,6000
2023-02-11 12:00:00,153.72,12.13,6000
2023-02-11 13:00:00,142.0,11.58,6000
2023-02-11 14:00:00,173.83,13.65,6000
2023-02-11 15:00:00,148.46,12.21,6000
2023-02-11 16:00:00,161.35,13.75,6000
2023-02-11 17:00:00,146.41,11.63,6000
2023-02-11 18:00:00,156.15,12.68,6000
2023-02-11 19:00:00,159.03,12.8,6000
2023-02-11 20:00:00,150.9,12.07,6000
2023-02-11 21:00:00,166.13,13.47,6000
2023-02-11 22:00:00,158.67,12.76,6000
2023-02-11 23:00:00,145.0,12.21,6000
2023-02-12 00:00:00,158.98,12.72,6000
2023-02-12 01:00:00,162.68,12.55,6000
2023-02-12 02:00:00,159.52,12.72,6000
2023-02-12 03:00:00,171.11,13.53,6000
2023-02-12 04:00:00,164.37,13.38,6000
2023-02-12 05:00:00,186.06,15.31,6000
2023-02-12 06:00:00,156.51,12.8,6000
2023-02-12 07:00:00,145.06,11.6,6000
2023-02-12 08:00:00,172.64,14.29,6000
2023-02-12 09:00:00,154.0,12.26,6000
2023-02-12 10:00:00,153.91,12.58,6000
2023-02-12 11:00:00,163.97,13.27,6000
2023-02-12 12:00:00,171.0,13.41,6000
2023-02-12 13:00:00,164.61,13.52,6000
2023-02-12 14:00:00,149.0,12.08,6000
2023-02-12 15:00:00,157.49,12.88,6000
2023-02-12 16:00:00,159.93,12.18,6000
2023-02-12 17:00:00,141.78,11.34,6000
2023-02-12 18:00:00,159.0,12.89,6000
2023-02-12 19:00:00,156.88,12.84,6000
2023-02-12 20:00:00,170.3,13.97,6000
2023-02-12 21:00:00,171.19,13.38,6000
2023-02-12 22:00:00,165.55,12.97,6000
2023-02-12 23:00:00,166.09,13.66,6000
2023-02-13 00:00:00,157.11,12.98,6000
2023-02-13 01:00:00,181.4,15.35,6000
2023-02-13 02:00:00,167.85,12.91,6000
2023-02-13 03:00:00,163.42,12.85,6000
2023-02-13 04:00:00,165.04,13.46,6000
2023-02-13 05:00:00,164.15,13.31,6000
2023-02-13 06:00:00,157.35,12.81,6000
2023-02-13 07:00:00,152.27,12.01,6000
2023-02-13 08:00:00,158.67,13.09,6000
2023-02-13 09:00:00,165.21,13.6,6000
2023-02-13 10:00:00,172.7,13.49,6000
2023-02-13 11:00:00,154.55,11.72,6000
2023-02-13 12:00:00,158.54,12.94,6000
2023-02-13 13:00:00,175.3,14.02,6000
2023-02-13 14:00:00,155.47,12.0,6000
2023-02-13 15:00:00,147.82,11.76,6000
2023-02-13 16:00:00,157.48,12.53,6000
2023-02-13 17:00:00,173.63,14.04,6000
2023-02-13 18:00:00,163.23,13.38,6000
2023-02-13 19:00:00,162.5,12.55,6000
2023-02-13 20:00:00,141.3,11.92,6000
2023-02-13 21:00:00,160.72,12.46,6000
2023-02-13 22:00:00,158.11,12.75,6000
2023-02-13 23:00:00,166.33,14.34,6000
2023-02-14 00:00:00,162.89,13.3,6000
2023-02-14 01:00:00,150.34,12.17,6000
2023-02-14 02:00:00,157.92,13.16,6000
2023-02-14 03:00:00,153.47,12.05,6000
2023-02-14 04:00:00,172.76,13.54,6000
2023-02-14 05:00:00,172.22,13.7,6000
2023-02-14 06:00:00,154.03,12.4,6000
2023-02-14 07:00:00,161.27,12.84,6000
2023-02-14 08:00:00,164.96,13.24,6000
2023-02-14 09:00:00,163.15,13.01,6000
2023-02-14 10:00:00,172.06,14.46,6000
2023-02-14 11:00:00,164.79,13.17,6000
2023-02-14 12:00:00,170.78,13.76,6000
2023-02-14 13:00:00,158.81,13.14,6000
2023-02-14 14:00:00,159.29,12.27,6000
2023-02-14 15:00:00,159.84,12.57,6000
2023-02-14 16:00:00,152.63,12.18,6000
2023-02-14 17:00:00,167.04,13.52,6000
2023-02-14 18:00:00,149.95,12.08,6000
2023-02-14 19:00:00,152.81,12.4,6000
2023-02-14 20:00:00,150.74,11.95,6000
2023-02-14 21:00:00,143.55,10.45,6000
2023-02-14 22:00:00,142.38,11.56,6000
2023-02-14 23:00:00,168.53,13.78,6000
2023-02-15 00:00:00,162.04,13.5,6000
2023-02-15 01:00:00,172.07,14.51,6000
2023-02-15 02:00:00,164.21,13.87,6000
2023-02-15 03:00:00,146.81,11.97,6000
2023-02-15 04:00:00,155.42,12.02,6000
2023-02-15 05:00:00,161.27,12.95,6000
2023-02-15 06:00:00,159.42,12.95,6000
2023-02-15 07:00:00,161.5,13.06,6000
2023-02-15 08:00:00,147.41,11.86,6000
2023-02-15 09:00:00,165.05,13.77,6000
2023-02-15 10:00:00,166.0,13.57,6000
2023-02-15 11:00:00,168.84,13.41,6000
2023-02-15 12:00:00,176.11,14.38,6000
2023-02-15 13:00:00,158.93,12.86,6000
2023-02-15 14:00:00,161.31,13.62,6000
2023-02-15 15:00:00,173.09,14.11,6000
2023-02-15 16:00:00,145.55,12.31,6000
2023-02-15 17:00:00,155.96,12.49,6000
2023-02-15 18:00:00,159.52,12.49,6000
2023-02-15 19:00:00,174.94,14.38,6000
2023-02-15 20:00:00,163.04,12.99,6000
2023-02-15 21:00:00,144.95,11.02,6000
2023-02-15 22:00:00,182.37,15.34,6000
2023-02-15 23:00:00,159.39,12.28,6000
2023-02-16 00:00:00,145.17,11.44,6000
2023-02-16 01:00:00,154.92,12.53,6000
2023-02-16 02:00:00,173.17,14.28,6000
2023-02-16 03:00:00,155.41,12.38,6000
2023-02-16 04:00:00,147.23,11.52,6000
2023-02-16 05:00:00,158.4,12.59,6000
2023-02-16 06:00:00,156.71,12.61,6000
2023-02-16 07:00:00,173.12,14.05,6000
2023-02-16 08:00:00,152.09,12.62,6000
2023-02-16 09:00:00,159.73,12.44,6000
2023-02-16 10:00:00,147.73,11.63,6000
2023-02-16 11:00:00,153.57,12.34,6000
2023-02-16 12:00:00,150.93,11.99,6000
2023-02-16 13:00:00,156.25,12.63,6000
2023-02-16 14:00:00,148.79,12.26,6000
2023-02-16 15:00:00,166.93,13.56,6000
2023-02-16 16:00:00,169.73,13.78,6000
2023-02-16 17:00:00,159.67,12.57,6000
2023-02-16 18:00:00,176.69,14.33,6000
2023-02-16 19:00:00,149.04,11.72,6000
2023-02-16 20:00:00,165.99,13.83,6000
2023-02-16 21:00:00,148.22,11.52,6000
2023-02-16 22:00:00,143.42,11.65,6000
2023-02-16 23:00:00,160.88,13.4,6000
2023-02-17 00:00:00,155.75,12.85,6000
2023-02-17 01:00:00,150.62,12.89,6000
2023-02-17 02:00:00,163.24,13.34,6000
2023-02-17 03:00:00,150.89,11.5,6000
2023-02-17 04:00:00,154.78,12.18,6000
2023-02-17 05:00:00,175.24,14.5,6000
2023-02-17 06:00:00,151.85,12.34,6000
2023-02-17 07:00:00,175.06,14.23,6000
2023-02-17 08:00:00,166.7,13.09,6000
2023-02-17 09:00:00,174.38,14.33,6000
2023-02-17 10:00:00,169.86,13.55,6000
2023-02-17 11:00:00,167.94,13.35,6000
2023-02-17 12:00:00,159.09,12.73,6000
2023-02-17 13:00:00,165.44,13.66,6000
2023-02-17 14:00:00,174.64,14.81,6000
2023-02-17 15:00:00,160.52,13.01,6000
2023-02-17 16:00:00,159.81,12.5,6000
2023-02-17 17:00:00,169.86,14.09,6000
2023-02-17 18:00:00,154.77,12.08,6000
2023-02-17 19:00:00,161.23,12.77,6000
2023-02-17 20:00:00,170.09,13.95,6000
2023-02-17 21:00:00,149.54,11.86,6000
2023-02-17 22:00:00,154.71,12.14,6000
2023-02-17 23:00:00,165.93,13.15,6000
2023-02-18 00:00:00,152.56,12.68,6000
2023-02-18 01:00:00,157.11,12.5,6000
2023-02-18 02:00:00,173.0,13.8,6000
2023-02-18 03:00:00,161.13,13.06,6000
2023-02-18 04:00:00,164.89,13.13,6000
2023-02-18 05:00:00,164.09,13.13,6000
2023-02-18 06:00:00,155.54,12.62,6000
2023-02-18 07:00:00,143.19,11.74,6000
2023-02-18 08:00:00,166.1,13.67,6000
